the_geom,Longitude,Latitude,Agent Key,key,Name,Address,City,State,Zip,Outlet Type,Status,Phone,Directions,GlobalID,ObjectID
POINT (-79.994655999972 41.89366999984),-79.994656,41.89367,,"2,057",BISON BEER,13782 RT 19,WATERFORD,PA,16441,D,-1,8142734400,"http://maps.google.com/maps?q=41.89367,-79.994656",{63B463FC-65BF-4A02-A422-30823FDD3E72},"18,052"
POINT (-78.021107409025 41.775224170334),-78.02110741,41.77522417,522,"1,076",POTTER COUNTY TREASURER,1 N MAIN ST SUITE 202,COUDERSPORT,PA,16915,D,-1,8142749775,"http://maps.google.com/maps?q=41.77522417,-78.02110741",{43D66C83-A316-47BB-9AA2-2A22326DC6AC},"16,460"
POINT (-78.167410764205 40.991569593323),-78.16741076,40.99156959,,,Rachel's Hardware,111 Rollingstone Rad,Kylerstown,PA,16847,F,-1,8142813818,"http://maps.google.com/maps?q=40.991569593323,-78.167410764205",{86BB7D3A-CFE8-42F6-80C8-0308F2FF5BE5},"21,470"
POINT (-79.395310724275 41.192988628178),-79.39531072,41.19298863,,"5,536",FAMILY FARM & HOME 70,22631 ROUTE 68 SUITE 100,CLARION,PA,16214,D,-1,8142970737,"http://maps.google.com/maps?q=41.19298863,-79.39531072",{3BB162DF-EE91-40FF-AF54-2C05F526C0FB},"18,153"
POINT (-79.394744490998 41.193777946283),-79.39474449,41.19377795,"1,072","5,556",DUNHAMS SPORTS 283,22631 ROUTE 68,CLARION,PA,16214,D,-1,8142976617,"http://maps.google.com/maps?q=41.19377795,-79.39474449",{1ACF7744-01F0-49E2-A275-158A7C53BD81},"21,342"
POINT (-77.52961913945 41.923053690588),-77.52961914,41.92305369,"1,167","2,166",RAM ARCHERY,605 E MAIN ST,WESTFIELD,PA,16950,D,-1,8143024144,"http://maps.google.com/maps?q=41.92305369,-77.52961914",{B1E748B6-46AF-49EA-B308-B9035185BA5E},"16,789"
POINT (-80.149590619032 41.638503381747),-80.14959062,41.63850338,18,520,CRAWFORD COUNTY TREASURER,903 DIAMOND PARK,MEADVILLE,PA,16335,D,-1,8143337332,"http://maps.google.com/maps?q=41.63850338,-80.14959062",{205C9D29-A487-45F8-841A-7AA2A6918AE2},"16,663"
POINT (-80.16090633734 41.623419663989),-80.16090634,41.62341966,"1,072","1,904",DUNHAM'S SPORTS 178,18977 PARK AVENUE PLAZA,MEADVILLE,PA,16335,D,-1,8143338141,"http://maps.google.com/maps?q=41.62341966,-80.16090634",{028C6113-247A-4FB4-8BF5-2A6516457D8E},"16,648"
POINT (-77.552518923502 41.917510095218),-77.55251892,41.9175101,"1,286","2,142",HARRISON VALLEY CORNER HARDWRE,311 W MAIN ST,WESTFIELD,PA,16950,D,-1,8143345959,"http://maps.google.com/maps?q=41.9175101,-77.55251892",{50EE04CA-F28D-40AF-976A-7A4450F62E05},"16,847"
POINT (-78.196427489641 40.895202831757),-78.19642749,40.89520283,919,"1,702",BELDING AND MULL INC,1878 PORT MATILDA HWY,PHILIPSBURG,PA,16866,D,-1,8143421800,"http://maps.google.com/maps?q=40.89520283,-78.19642749",{1E3268F7-A4E4-4E24-8208-D169A2050FC4},"16,602"
POINT (-78.24187840272 40.91006285512),-78.2418784,40.91006286,508,"1,058",PHILIPSBURG TRUE VALUE HARDWRE,1687 PHILIPSBURG BIGLER HIGHWY,PHILIPSBURG,PA,16866,F,-1,8143423040,"http://maps.google.com/maps?q=40.91006286,-78.2418784",{C6716332-5FBF-497D-8B7F-51E271FB22E4},"16,898"
POINT (-79.846390667618 42.213131214183),-79.84639067,42.21313121,,"5,595",NORTH EAST TRUE VALUE,180 W MAIN ST,NORTH EAST,PA,16428,D,-1,8143475602,"http://maps.google.com/maps?q=42.21313121,-79.84639067",{8FBB9EEC-CA7A-41D6-8AF1-C813282CF79A},"21,412"
POINT (-77.493128748854 40.886416564322),-77.49312875,40.88641656,705,"1,964",WEAVERS STORE INC,108 MARKET DR,SPRING MILLS,PA,16875,D,-1,8143492650,"http://maps.google.com/maps?q=40.88641656,-77.49312875",{2FBE24F3-ED56-45D7-B3AE-52200D171282},"16,548"
POINT (-77.485974377285 40.888279458067),-77.48597438,40.88827946,324,854,HOSTERMAN AND STOVER CO,190 W MAIN STREET,MILLHEIM,PA,16854,D,-1,8143498321,"http://maps.google.com/maps?q=40.88827946,-77.48597438",{7721401B-6239-4195-9908-62817430FCC6},"16,391"
POINT (-77.760419064215 40.950850216068),-77.76041906,40.95085022,"1,332","2,205",VALLEY ACE HARDWARE,224 OLD 220 RD,MILESBURG,PA,16853,D,-1,8143555451,"http://maps.google.com/maps?q=40.95085022,-77.76041906",{E763C7DB-BBD1-4A02-9A32-37484A9F03B5},"16,504"
POINT (-77.782967879181 40.906351679996),-77.78296788,40.90635168,179,655,CENTRE COUNTY TREASURER,420 HOLMES ST,BELLEFONTE,PA,16823,D,-1,8143556810,"http://maps.google.com/maps?q=40.90635168,-77.78296788",{C88D113E-BCF7-403A-B501-C0360A84C3A3},"16,339"
POINT (-77.784764628327 40.942026096237),-77.78476463,40.9420261,197,681,CONKLINS GUN AND SPORT SHOP,106 MARKET ST,MILESBURG,PA,16853,D,-1,8143558030,"http://maps.google.com/maps?q=40.9420261,-77.78476463",{D5EE48C9-603E-4E1A-87ED-8D82B0A83F8A},"16,348"
POINT (-78.648285750414 41.94784894116),-78.64828575,41.94784894,"1,064","1,852",SPORTSMAN'S OUTLET,500 CHESTNUT STREET,BRADFORD,PA,16701,D,-1,8143627700,"http://maps.google.com/maps?q=41.94784894,-78.64828575",{9292803E-2634-49FA-9629-4533A5B61A14},"16,631"
POINT (-79.265807040802 41.030877835369),-79.26580704,41.03087784,"1,240","2,084",LONG SHOT AMMO AND ARMS,660 LONGVIEW RD,FAIRMOUNT CITY,PA,16224,D,-1,8143657028,"http://maps.google.com/maps?q=41.03087784,-79.26580704",{3C09AD83-D3AB-4EC0-9618-6EAC5D5225E8},"16,140"
POINT (-77.478730334088 41.908300433066),-77.47873033,41.90830043,"1,208","2,042",BARBERS FIREARMS,7070 ROUTE 249,WESTFIELD,PA,16950,D,-1,8143672900,"http://maps.google.com/maps?q=41.90830043,-77.47873033",{B84E01F4-A15D-411C-A6B6-B10453235ABA},"16,707"
POINT (-77.539726003863 41.918830998572),-77.539726,41.918831,,"5,527",ROBBINS BUCK RUN,135 WEST MAIN ST,WESTFIELD,PA,16950,D,-1,8143678235,"http://maps.google.com/maps?q=41.918831,-77.539726",{07CB2962-0FEF-49C2-8F57-F2FE0042DBD0},"18,159"
POINT (-78.652974305817 41.929771245124),-78.65297431,41.92977125,,,AAA EAST CENTRAL BRADFORD,587 SOUTH AVE,BRADFORD,PA,16701-3975,F,-1,8143683113,"http://maps.google.com/maps?q=41.92977125,-78.65297431",{3D06B5CE-822B-4B13-AEE0-3320C59A8F99},"20,703"
POINT (-78.619308848193 41.979168703244),-78.61930885,41.9791687,"1,072","5,438",DUNHAMS SPORTS 230,1001 EAST MAIN ST UNIT 17,BRADFORD,PA,16701,D,-1,8143683978,"http://maps.google.com/maps?q=41.9791687,-78.61930885",{3C7DEE7C-DBE7-4203-A8B2-EEF385DCCCCB},"18,075"
POINT (-78.610884373797 41.979001538113),-78.61088437,41.97900154,50,261,WAL MART 3514,50 FOSTER BROOK BLVD,BRADFORD,PA,16701,D,-1,8143684600,"http://maps.google.com/maps?q=41.97900154,-78.61088437",{895E4837-453E-4275-A3FE-9CA907466AFC},"16,172"
POINT (-78.734092262211 41.126771237907),-78.73409226,41.12677124,"1,072","1,864",DUNHAM'S SPORTS 79,300 COMMONS DR,DU BOIS,PA,15801,D,-1,8143726241,"http://maps.google.com/maps?q=41.12677124,-78.73409226",{8D739057-D986-4A53-B2FF-F09EFBCEF4CE},"16,642"
POINT (-78.736130948325 41.127655052717),-78.73613095,41.12765505,50,139,WAL MART 1769,20 INDUSTRIAL DRIVE,DU BOIS,PA,15801,D,-1,8143755000,"http://maps.google.com/maps?q=41.12765505,-78.73613095",{60A149A9-9DA2-4C9C-BC06-9ABCD4238C22},"16,186"
POINT (-78.355715179278 40.827687935113),-78.35571518,40.82768794,"1,053","1,841",TRAVIS SUPPLY LLC,938 W. CLARA ST,HOUTZDALE,PA,16651,D,-1,8143787897,"http://maps.google.com/maps?q=40.82768794,-78.35571518",{33820D2B-B50E-44A4-A286-DA6B58C4CDD5},"16,628"
POINT (-80.302646173622 41.603252318108),-80.30264617,41.60325232,532,"1,088",RALSTONS  HARDWARE,195 WATER ST,CONNEAUT LAKE,PA,16316,D,-1,8143822695,"http://maps.google.com/maps?q=41.60325232,-80.30264617",{F2933F9E-738D-4757-AC1C-196F2AFE3701},"16,463"
POINT (-77.643947807406 40.939254577281),-77.64394781,40.93925458,472,"1,018",NITTANY VALLEY FEED  HARDWARE,1169 NITTANY VALLEY DR,BELLEFONTE,PA,16823,D,-1,8143832809,"http://maps.google.com/maps?q=40.93925458,-77.64394781",{A6647AF8-A707-4F1E-A0D0-3506F49DF3F0},"16,446"
POINT (-79.35940324328 39.812163368325),-79.35940324,39.81216337,196,680,CONFLUENCE HARDWARE,484 HUGHART STREET,CONFLUENCE,PA,15424,D,-1,8143953511,"http://maps.google.com/maps?q=39.81216337,-79.35940324",{455AECD3-4158-4371-8C33-AFFC49A7A29E},"16,347"
POINT (-78.920874717394 40.553822351908),-78.92087472,40.55382235,"5,628","5,628",DANIELS DEPOT,680 ROUTE 403 HIGHWAY N,NORTHERN CAMBRIA,PA,15714,G,-1,8144213246,"http://maps.google.com/maps?q=40.55382235,-78.92087472",{8A9F1D4F-C2E2-4777-870D-C6865277F283},"23,581"
POINT (-78.730483000283 40.485036000441),-78.730483,40.485036,"1,296","2,159",DUMMS OUTFITTERS,602 W HIGH ST,EBENSBURG,PA,15931,D,-1,8144214574,"http://maps.google.com/maps?q=40.485036,-78.730483",{9582162D-F663-4241-923E-5093C7E4147E},"16,784"
POINT (-77.587687168273 40.853427522889),-77.58768717,40.85342752,"1,069","1,857",NOLL'S GUN SHOP & GUNSMITHING,3825 PENNS VALLEY ROAD,SPRING MILLS,PA,16875,D,-1,8144228999,"http://maps.google.com/maps?q=40.85342752,-77.58768717",{C69B2612-A08F-4B9E-A986-E0716AA4CDF1},"16,634"
POINT (-79.860830869316 41.367788167804),-79.86083087,41.36778817,885,"1,657",PGC-NORTHWEST REGIONAL HDQ,1509 PITTSBURGH RD,FRANKLIN,PA,16323,D,-1,8144323187,"http://maps.google.com/maps?q=41.36778817,-79.86083087",{4868D285-D919-48A0-8605-F987F40EAF4D},"16,581"
POINT (-79.809868857546 41.401892636083),-79.80986886,41.40189264,,,AAA EAST CENTRAL FRANKLIN,491 ALLEGHENY BLVD STE 200,FRANKLIN,PA,16323-2975,F,-1,8144323960,"http://maps.google.com/maps?q=41.40189264,-79.80986886",{EB771749-D5CE-4899-8CC8-11A564AE7B60},"20,697"
POINT (-79.826492466645 41.397698063717),-79.82649247,41.39769806,692,"1,249",VENANGO COUNTY TREASURER,1174 ELK ST,FRANKLIN,PA,16323,D,-1,8144329525,"http://maps.google.com/maps?q=41.39769806,-79.82649247",{D35FF0F0-F506-47D9-99DB-25BEE8AD7297},"16,505"
POINT (-77.561824283171 41.751923101967),-77.56182428,41.7519231,"1,315","2,179",SMITTYS SPORTS,1820 ROUTE 6,GAINES,PA,16921,D,-1,8144336101,"http://maps.google.com/maps?q=41.7519231,-77.56182428",{576F7A23-B92D-4CB1-8E0A-861AF9234B33},"16,805"
POINT (-79.87186608688 41.35670943801),-79.87186609,41.35670944,426,970,MAURERS TRADING POST,1696 PITTSBURGH RD,FRANKLIN,PA,16323,D,-1,8144379570,"http://maps.google.com/maps?q=41.35670944,-79.87186609",{EC3190FF-8C4C-4912-B4B4-D3E02069C2A1},"16,430"
POINT (-79.078528226002 40.008544105356),-79.07852823,40.00854411,,,AAA EAST CENTRAL SOMERSET,110 N CENTER AVE,SOMERSET,PA,15501-2070,F,-1,8144436526,"http://maps.google.com/maps?q=40.00854411,-79.07852823",{A0D0768A-939C-4F63-BB63-A2D59BE24BF3},"20,696"
POINT (-79.075307937286 40.050253707037),-79.07530794,40.05025371,50,285,WAL MART 1765,2028 NORTH CENTER AVENUE,SOMERSET,PA,15501,D,-1,8144436962,"http://maps.google.com/maps?q=40.05025371,-79.07530794",{1FB9EB8D-7FCA-46DA-9993-1F9A769D851D},"16,257"
POINT (-79.078542371772 40.010311088945),-79.07854237,40.01031109,596,"1,141",SOMERSET COUNTY TREASURER,300 N CENTER AVE  STE 300,SOMERSET,PA,15501,D,-1,8144451482,"http://maps.google.com/maps?q=40.01031109,-79.07854237",{239D9D2A-D8AF-4369-A689-DAD8F7B5A43D},"16,483"
POINT (-79.013379331156 40.028781671041),-79.01337933,40.02878167,939,"1,723",LISTIE ECONOMY STORE,121 RAILROAD ST,FRIEDENS,PA,15541,G,-1,8144458574,"http://maps.google.com/maps?q=40.02878167,-79.01337933",{5FA95125-AA89-478F-8441-D898020459F4},"16,613"
POINT (-77.893481580891 40.243164050193),-77.89348158,40.24316405,484,"1,031",ORBISONIA HARDWARE  INC,455 RIDGLEY STREET,ORBISONIA,PA,17243,D,-1,8144473510,"http://maps.google.com/maps?q=40.24316405,-77.89348158",{32D26ACF-DC02-40B0-AA27-9939BBAFFA3E},"16,451"
POINT (-78.030915729134 40.293767948674),-78.03091573,40.29376795,938,"1,722",CASSVILLE COUNTRY STORE,360 SEMINARY STREET,CASSVILLE,PA,16623,D,-1,8144482849,"http://maps.google.com/maps?q=40.29376795,-78.03091573",{1F4976A9-C0AF-4C28-921F-4E360A3FAE54},"16,612"
POINT (-80.087671357177 42.128635104147),-80.08767136,42.1286351,21,52,ERIE COUNTY TREASURER,140 WEST 6TH STREET,ERIE,PA,16501,D,-1,8144516203,"http://maps.google.com/maps?q=42.1286351,-80.08767136",{183ABDD2-B698-46B4-9A2E-8751AD41DA12},"16,044"
POINT (-80.075128459343 42.130340654035),-80.07512846,42.13034065,378,910,KRAUS DEPARTMENT STORE,810 PARADE ST,ERIE,PA,16503,D,-1,8144534314,"http://maps.google.com/maps?q=42.13034065,-80.07512846",{16DC7900-832E-4EC9-9B05-8B0BEF2D3997},"16,413"
POINT (-80.04304705406 42.121872478223),-80.04304705,42.12187248,50,62,WAL MART 5445,2711 ELM STREET,ERIE,PA,16504,D,-1,8144593625,"http://maps.google.com/maps?q=42.12187248,-80.04304705",{5925FB14-6945-460B-9056-271513144E82},"15,901"
POINT (-79.9533490683 42.166239646682),-79.95334907,42.16623965,"1,316","2,180",MELISSA BOOZEL BUSINESS & NOTARY SERVICES,6484 BUFFALO RD,HARBORCREEK,PA,16421,D,-1,8144644111,"http://maps.google.com/maps?q=42.16623965,-79.95334907",{0FC6A218-CF1F-4C44-BE8E-8570BDDAE957},"16,798"
POINT (-78.748324229935 40.473099670985),-78.74832423,40.47309967,50,247,WAL MART 2663,300 WAL-MART DR,EBENSBURG,PA,15931,D,-1,8144710200,"http://maps.google.com/maps?q=40.47309967,-78.74832423",{3F7736B8-4910-41FB-AC10-8711F6B5C0C8},"16,191"
POINT (-78.724974993593 40.483859760668),-78.72497499,40.48385976,167,642,CAMBRIA COUNTY TREASURER,200 S CENTER ST,EBENSBURG,PA,15931,D,-1,8144721647,"http://maps.google.com/maps?q=40.48385976,-78.72497499",{0A26ADDA-ACB9-42CE-81EF-1F5E5DBFEE43},"16,332"
POINT (-78.785096808312 40.45226563604),-78.78509681,40.45226564,244,753,EBENSBURG FISH AND HUNT,3657 ADMIRAL PEARY HWY,EBENSBURG,PA,15931,D,-1,8144725980,"http://maps.google.com/maps?q=40.45226564,-78.78509681",{EE3BC950-1EB9-4C71-9DA1-F955C05453CC},"16,365"
POINT (-79.503438584133 41.041003155998),-79.50343858,41.04100316,463,"1,006",MYERS TIRE AND SERVICE CO,489 MAIN STREET,RIMERSBURG,PA,16248,D,-1,8144733600,"http://maps.google.com/maps?q=41.04100316,-79.50343858",{57ADA692-90E8-457B-8630-EC69D615D4A1},"16,443"
POINT (-79.511251201616 41.030695733094),-79.5112512,41.03069573,929,"1,712",RANDOLPH'S GUN SHOP,437 MAPLE GROVE RD,RIMERSBURG,PA,16248,G,-1,8144733771,"http://maps.google.com/maps?q=41.03069573,-79.5112512",{FB34670C-F858-4652-9A51-2C782D9A23FE},"16,609"
POINT (-79.415804289092 41.678349100229),-79.41580429,41.6783491,674,"1,251",TRADING POST,15910 ROUTE 62,TIDIOUTE,PA,16351,D,-1,8144843530,"http://maps.google.com/maps?q=41.6783491,-79.41580429",{A0A3D3E5-F112-452F-A02C-278A4D5D37F9},"16,499"
POINT (-78.236362226751 41.512727919993),-78.23636223,41.51272792,168,643,CAMERON COUNTY TREASURER,20 E 5TH ST,EMPORIUM,PA,15834,D,-1,8144863348,"http://maps.google.com/maps?q=41.51272792,-78.23636223",{9E725E6A-1FAB-4D5C-85E4-E22468D194DB},"16,333"
POINT (-78.974111423363 40.938180192462),-78.97411142,40.93818019,416,"5,666",MAHONING VALLEY MILLING,324 INDIANA ST,PUNXSUTAWNEY,PA,15767,D,-1,8145414517,"http://maps.google.com/maps?q=40.93818019,-78.97411142",{E63912A9-03FA-4EE6-84DD-4F4E126B1F59},"16,427"
POINT (-78.198883710902 41.96228272353),-78.19888371,41.96228272,,,CREEKSIDE OUTFITTERS,104 N. Oswayo St.,Shinglehouse,PA,16748,G,-1,8145583822,"http://maps.google.com/maps?q=41.96228272,-78.19888371",{116864FA-A786-4355-8F87-BC317365460C},"21,339"
POINT (-79.32287000035 41.858592999761),-79.32287,41.858593,,"5,454","YOUNGSVILLE HARDWARE, LLC",730 N MAIN ST,YOUNGSVILLE,PA,16371,G,-1,8145637536,"http://maps.google.com/maps?q=41.858593,-79.32287",{76895D80-3AFB-4B7D-AC5F-7025F645C8B4},"18,042"
POINT (-78.759500000603 41.034143002134),-78.7595,41.034143,"1,293","2,151",M LONDONS GUNS,1532 SHAMOKIN TR,LUTHERSBURG,PA,15848,G,-1,8145835851,"http://maps.google.com/maps?q=41.034143,-78.7595",{83D5ACE7-9789-4233-998F-7FB792D308DA},"16,782"
POINT (-78.446989278069 40.025188432693),-78.44698928,40.02518843,50,137,WAL MART 1684,72 BEDFORD SQUARE,EVERETT,PA,15537,D,-1,8146233332,"http://maps.google.com/maps?q=40.02518843,-78.44698928",{0F215560-6CCB-4673-A74D-5786C08A8952},"16,195"
POINT (-78.494478612257 40.017855690189),-78.49447861,40.01785569,255,"1,978",BEDFORD TRUE VALUE HARDWARE,648 E PENN ST,BEDFORD,PA,15522,D,-1,8146233900,"http://maps.google.com/maps?q=40.01785569,-78.49447861",{7C98E5E9-E973-4911-9030-E6791ACFDDDE},"16,371"
POINT (-78.503712765169 40.017339367852),-78.50371277,40.01733937,110,561,BEDFORD COUNTY TREASURER,200 S JULIANA ST,BEDFORD,PA,15522,D,-1,8146234846,"http://maps.google.com/maps?q=40.01733937,-78.50371277",{2F5F8C6D-CC6D-4FA5-B895-30DA1C40E0CD},"16,311"
POINT (-78.592623141325 40.001770935768),-78.59262314,40.00177094,419,963,MANNS CHOICE GROCERY,223 MAIN ST,MANNS CHOICE,PA,15550,D,-1,8146235785,"http://maps.google.com/maps?q=40.00177094,-78.59262314",{1C2262B1-995D-400C-8FBB-81AE3E851BE1},"16,428"
POINT (-78.408769667382 40.471499429437),-78.40876967,40.47149943,"5,648","5,648",ALTOONA RURAL KING,528 WEST PLANK ROAD,ALTOONA,PA,16602,G,-1,8146315403,"http://maps.google.com/maps?q=40.47149943,-78.40876967",{E5160A6E-9F49-49EA-9778-B77164B47FB8},"23,571"
POINT (-79.060309283519 39.863154912915),-79.06030928,39.86315491,,"5,619",GARRETT PRECISION RIFLES,403 JACKSON STREET,GARRETT,PA,15542,G,-1,8146347008,"http://maps.google.com/maps?q=39.86315491,-79.06030928",{14CEDF1F-9179-4744-B435-29DD2AA64956},"21,460"
POINT (-78.271135832634 40.233654591163),-78.27113583,40.23365459,563,"1,130",SAXTON OUTDOOR SUPPLY,10520 RAYSTOWN ROAD,SAXTON,PA,16678,D,-1,8146353828,"http://maps.google.com/maps?q=40.23365459,-78.27113583",{E7661F80-2EC7-4B95-961E-C048B2917589},"16,474"
POINT (-78.046534376754 40.494947505915),-78.04653438,40.49494751,885,"1,658",PGC-SOUTHCENTRAL REGIONAL HDQ,8627 WILLIAM PENN HIGHWAY,HUNTINGDON,PA,16652,D,-1,8146431831,"http://maps.google.com/maps?q=40.49494751,-78.04653438",{2928ABD0-29AE-46EE-8ADF-50F79D17DF8C},"16,583"
POINT (-78.007991482159 40.483576686752),-78.00799148,40.48357669,332,859,HUNTINGDON COUNTY TREASURER,223 PENN ST,HUNTINGDON,PA,16652,D,-1,8146433523,"http://maps.google.com/maps?q=40.48357669,-78.00799148",{DD79E890-40AD-4339-91B3-565DF1C289D6},"16,395"
POINT (-77.954527234725 40.445823631854),-77.95452723,40.44582363,780,"1,090",RAYSTOWN FISHING AND HUNTING,11812 WILLIAM PENN HIGHWAY,HUNTINGDON,PA,16652,D,-1,8146433584,"http://maps.google.com/maps?q=40.44582363,-77.95452723",{4A547D5C-ED0C-4FF0-A649-876F433D824D},"16,566"
POINT (-78.041839539433 40.491167567702),-78.04183954,40.49116757,50,311,WAL MART 5470,6716 TOWN CENTER BLVD,HUNTINGDON,PA,16652,D,-1,8146446910,"http://maps.google.com/maps?q=40.49116757,-78.04183954",{927D3E94-2898-474A-9FA5-002202BDDE1D},"16,212"
POINT (-78.091212150292 41.630861142134),-78.09121215,41.63086114,503,"1,051",PERRYS SPORT SHOP,19 MAIN ST,AUSTIN,PA,16720,D,-1,8146478856,"http://maps.google.com/maps?q=41.63086114,-78.09121215",{98062A2C-3D58-472F-B6F8-3549ACE105BA},"16,454"
POINT (-78.371101997775 40.011825999718),-78.371102,40.011826,601,"5,570",ACE HARDWARE #325,131 E MAIN ST,EVERETT,PA,15537,D,-1,8146525014,"http://maps.google.com/maps?q=40.011826,-78.371102",{14D8F283-D201-413F-AB95-33751FEF8861},"16,751"
POINT (-78.371623376372 40.011709525045),-78.37162338,40.01170953,255,767,EVERETT TRUE VALUE HARDWARE,114 E MAIN ST,EVERETT,PA,15537,D,-1,8146526857,"http://maps.google.com/maps?q=40.01170953,-78.37162338",{7D7E5A32-38B0-4789-A014-548F1D3538B7},"16,372"
POINT (-78.88937884659 41.097462034907),-78.88937885,41.09746203,540,"1,103",REYNOLDSVILLE HARDWARE,349 E MAIN STREET,REYNOLDSVILLE,PA,15851,D,-1,8146538642,"http://maps.google.com/maps?q=41.09746203,-78.88937885",{F019D6ED-CF11-4E1D-88EC-90FB0BBE69F5},"16,465"
POINT (-79.687242000356 41.824350657059),-79.687242,41.82435066,"1,312","2,176",SPARTANSBURG PHARMACY,317 MAIN ST,SPARTANSBURG,PA,16434,D,-1,8146542333,"http://maps.google.com/maps?q=41.82435066,-79.687242",{23149A34-D4BA-4546-9958-1245B0FF5721},"16,796"
POINT (-79.686642738722 41.824456164605),-79.68664274,41.82445616,,,SN HAWLEY LLC,341 MAIN STREET,SPARTANSBURG,PA,16434,F,-1,8146547044,"http://maps.google.com/maps?q=41.82445616,-79.68664274",{61EB1F36-8BFF-4B71-A318-7B9FA1CE13B6},"20,715"
POINT (-79.668567633584 41.752581120312),-79.66856763,41.75258112,161,628,BUELLS CORNER STORE,44467 BUELLS CORNERS RD,SPARTANSBURG,PA,16434,D,-1,8146547716,"http://maps.google.com/maps?q=41.75258112,-79.66856763",{5F71A160-5751-4E64-BBE4-88687EFE3DE5},"16,329"
POINT (-79.612352247083 41.9339737377),-79.61235225,41.93397374,50,58,WAL MART 2909,961 EAST COLUMBUS AVENUE,CORRY,PA,16407,D,-1,8146638070,"http://maps.google.com/maps?q=41.93397374,-79.61235225",{25D26172-3FB3-4C3E-A472-18ED7990C646},"15,896"
POINT (-79.620958912395 41.932970376978),-79.62095891,41.93297038,,"5,629",CORRY LUMBER,630 EAST COLUMBS AVENUE,CORRY,PA,16407,G,-1,8146648641,"http://maps.google.com/maps?q=41.93297038,-79.62095891",{B398338B-B496-49D7-8901-52E006EFA790},"21,462"
POINT (-79.591918793033 41.937059431923),-79.59191879,41.93705943,166,634,C AND H SPORTS CENTER,45490 ROUTE 6,CORRY,PA,16407,D,-1,8146649693,"http://maps.google.com/maps?q=41.93705943,-79.59191879",{E1F0735A-FC0F-4919-9238-5733FF02AF04},"16,331"
POINT (-79.785607081996 42.230401109691),-79.78560708,42.23040111,"5,632","5,632",SHOOTERS WAREHOUSE,12123 E MAIN STREET,NORTH EAST,PA,16428,D,-1,8146656363,"http://maps.google.com/maps?q=42.23040111,-79.78560708",{D16549A7-AE3A-428E-B2AF-4A7525CB44FE},"21,455"
POINT (-79.710306656704 41.416097465492),-79.71030666,41.41609747,"5,649","5,649",GRAMS GEAR,1065 ALLEGHENY AVENUE,OIL CITY,PA,16301,G,-1,8146712949,"http://maps.google.com/maps?q=41.41609747,-79.71030666",{CEEF06D1-55A8-4546-80CD-4D026693EF30},"23,570"
POINT (-78.534325952273 40.754743904676),-78.53432595,40.7547439,960,"1,746",LEYOS ARCHERY & SPORTING GOODS,1564 MAIN STREET,COALPORT,PA,16627,D,-1,8146723912,"http://maps.google.com/maps?q=40.7547439,-78.53432595",{7CD14EC5-2CC3-4439-AEF8-B7B0449FAB01},"16,031"
POINT (-79.718843850804 41.351737051007),-79.71884385,41.35173705,"1,072","1,873",DUNHAM'S SPORTS 158,6945 US ROUTE 322 SUITE 2000B,CRANBERRY,PA,16319,D,-1,8146765705,"http://maps.google.com/maps?q=41.35173705,-79.71884385",{A39AC2B1-AFE4-4B27-A110-3A98FAD9AC14},"16,641"
POINT (-79.704082909227 41.372438723693),-79.70408291,41.37243872,572,"1,096",SENECA OUTPOST,3033 ROUTE 257,SENECA,PA,16346,D,-1,8146766099,"http://maps.google.com/maps?q=41.37243872,-79.70408291",{8C687BD6-5EFC-4577-BC02-0B6CCCFC5068},"16,478"
POINT (-79.716328164665 41.349933195001),-79.71632816,41.3499332,50,237,WAL MART 2597,10 KIMBERLY LANE,CRANBERRY,PA,16319,D,-1,8146780037,"http://maps.google.com/maps?q=41.3499332,-79.71632816",{968F809C-C003-485F-A6DE-EC513CA79D3C},"16,181"
POINT (-78.526131357656 40.71817107158),-78.52613136,40.71817107,"1,333","2,206",PENNYWRENS,2149 BEAVER VALLEY RD,FLINTON,PA,16640,D,-1,8146874438,"http://maps.google.com/maps?q=40.71817107,-78.52613136",{06516B99-8D27-4024-A7BE-765BB38C2982},"16,806"
POINT (-78.431526302199 40.371385468074),-78.4315263,40.37138547,50,"1,610",WAL MART 4348,200 COMMERCE DRIVE,DUNCANSVILLE,PA,16635,D,-1,8146930531,"http://maps.google.com/maps?q=40.37138547,-78.4315263",{BE51BF12-61EE-4D90-8790-79D0547238E8},"16,187"
POINT (-78.392920134767 40.429808703244),-78.39292013,40.4298087,130,577,BLAIR COUNTY TREASURER,423 ALLEGHENY ST,HOLLIDAYSBURG,PA,16648,D,-1,8146933120,"http://maps.google.com/maps?q=40.4298087,-78.39292013",{3F4F57F1-88EB-438A-9D37-AB08682C2193},"16,316"
POINT (-78.405908869172 40.458891276162),-78.40590887,40.45889128,"1,324","2,192",SPORTSMANS WAREHOUSE 606,SIERRA N PLAZA 141 SIERRA DR,ALTOONA,PA,16601,D,-1,8146935000,"http://maps.google.com/maps?q=40.45889128,-78.40590887",{C08A7A07-47A5-4035-BCEB-57CA0406C0A4},"16,718"
